name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Riga,Latvia",2020-08-23,23,16,18.9,23,16,18.9,17,89.7,0,0,0,,0,0,25.2,18.4,202.9,1009.6,46.1,9.4,129.6,11.2,5,,2020-08-23T06:07:55,2020-08-23T20:42:51,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26429099999,26422599999,26425099999,F2918"
"Riga,Latvia",2020-08-24,22,13,17.4,22,13,17.4,13.1,77.3,0,0,0,,0,0,31.3,22.3,216.3,1009,24,10,147.1,12.9,5,,2020-08-24T06:09:58,2020-08-24T20:40:16,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26429099999,26422599999,26425099999,F2918"
"Riga,Latvia",2020-08-25,18,11,13.6,18,11,13.6,12.2,91.8,0,0,0,,0,0,37.7,11.2,195.1,1009,39.1,10,96.5,8.5,4,,2020-08-25T06:12:01,2020-08-25T20:37:40,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26429099999,26422599999,26425099999,F2918"
"Riga,Latvia",2020-08-26,20,9,14.2,20,7.6,14.1,11.4,84.7,0,0,0,,0,0,26.6,16.6,181.1,1005.8,42,10,126.3,10.9,5,,2020-08-26T06:14:04,2020-08-26T20:35:03,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26429099999,26422599999,26425099999,F2918"
"Riga,Latvia",2020-08-27,19,14,15.5,19,14,15.5,13,85.4,0,0,0,,0,0,30.2,25.9,18.3,1001.8,78.2,10,77.5,6.6,2,,2020-08-27T06:16:07,2020-08-27T20:32:26,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26429099999,26422599999,26425099999,F2918"
"Riga,Latvia",2020-08-28,19,5.1,12.7,19,5.1,12.7,7.9,76.4,0,0,0,,0,0,16.9,13,345.7,1009,10.4,9.5,176.4,15.2,6,,2020-08-28T06:18:10,2020-08-28T20:29:48,0.33,Clear,Clear conditions throughout the day.,clear-day,"EVRA,26429099999,26422599999,26425099999,F2918"
"Riga,Latvia",2020-08-29,16,6,11.5,16,6,11.5,10.3,92.9,0,0,0,,0,0,27.7,16.6,143.6,1008.7,32.5,9.5,38.3,3.3,1,,2020-08-29T06:20:13,2020-08-29T20:27:09,0.36,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"EVRA,26429099999,26422599999,26425099999,F2918"
"Riga,Latvia",2020-08-30,21.1,14,16.9,21.1,14,16.9,14,84.7,0,0,0,,0,0,26.6,18.4,215,1008.7,47,9.4,99.3,8.3,4,,2020-08-30T06:22:15,2020-08-30T20:24:30,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26429099999,26422599999,26425099999,F2918"
"Riga,Latvia",2020-08-31,17,12.1,14.3,17,12.1,14.3,13.2,93.7,0,0,0,,0,0,16.6,9.4,328.6,1008.9,45.7,10,50.2,4.5,2,,2020-08-31T06:24:18,2020-08-31T20:21:51,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26429099999,26422599999,26425099999,F2918"
"Riga,Latvia",2020-09-01,19,6,14.1,19,5.1,14,10,77.7,0,0,0,,0,0,15.8,20.3,354.8,1017.1,28.9,10,110.7,9.6,3,,2020-09-01T06:26:21,2020-09-01T20:19:10,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26429099999,26422599999,26425099999,F2918"
"Riga,Latvia",2020-09-02,18,13,15.7,18,13,15.7,13.5,87.4,0,0,0,,0,0,24.1,18.3,63.1,1018.4,36.7,10,59.1,5,3,,2020-09-02T06:28:23,2020-09-02T20:16:30,0.5,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"EVRA,26429099999,26422599999,26425099999,F2918"
"Riga,Latvia",2020-09-03,21,14,17,21,14,17,13.9,83.4,0,0,0,,0,0,28.8,20.5,183.9,1016.5,54.1,10,91,7.9,5,,2020-09-03T06:30:26,2020-09-03T20:13:49,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26429099999,26422599999,26425099999,F2918"
"Riga,Latvia",2020-09-04,20,12,16.4,20,12,16.4,12.7,79.7,0,0,0,,0,0,31,22.3,190.2,1017.3,40.6,10,105.6,9.1,6,,2020-09-04T06:32:28,2020-09-04T20:11:07,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26429099999,26422599999,26425099999,F2918"
"Riga,Latvia",2020-09-05,20,12,16,20,12,16,13.3,85.3,0,0,0,,0,0,36,22.3,197.2,1014.1,31,10,100.7,8.8,6,,2020-09-05T06:34:30,2020-09-05T20:08:25,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26429099999,26422599999,26425099999,F2918"
"Riga,Latvia",2020-09-06,18,10,13.9,18,10,13.9,12,89.7,0,0,0,,0,0,25.2,14.8,206.7,1012.6,32.2,9.3,97.7,8.4,5,,2020-09-06T06:36:32,2020-09-06T20:05:43,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26429099999,26422599999,26425099999,F2918"
"Riga,Latvia",2020-09-07,17,7.1,12,17,5.3,11.6,10.1,89,0,0,0,,0,0,29.1,16.5,200.7,1016.8,22.7,9.7,116.2,10,4,,2020-09-07T06:38:34,2020-09-07T20:03:00,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26429099999,26422599999,26425099999,F2918"
"Riga,Latvia",2020-09-08,15,7,11.8,15,5.2,11.4,10.8,94.1,0,0,0,,0,0,44.3,26,204.1,1014.6,33.4,9.3,52.8,4.7,2,,2020-09-08T06:40:37,2020-09-08T20:00:17,0.7,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"EVRA,26429099999,26422599999,26425099999,F2918"
"Riga,Latvia",2020-09-09,19,12,15.5,19,12,15.5,12.4,82.6,0,0,0,,0,0,41,24.1,222,1012.8,36.2,10,88.7,7.7,4,,2020-09-09T06:42:39,2020-09-09T19:57:34,0.73,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"EVRA,26429099999,26422599999,26425099999,F2918"
"Riga,Latvia",2020-09-10,17,11,14.5,17,11,14.5,10.1,76.5,0,0,0,,0,0,46.8,20.6,255.5,1007,51.9,9.8,115.7,10,5,,2020-09-10T06:44:41,2020-09-10T19:54:51,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26429099999,26422599999,26425099999,F2918"
"Riga,Latvia",2020-09-11,17,6,11.5,17,4.5,11,7.5,78,0,0,0,,0,0,31.3,16.6,216.1,1017.3,13.5,10,107.8,9.2,4,,2020-09-11T06:46:43,2020-09-11T19:52:07,0.8,Clear,Clear conditions throughout the day.,clear-day,"EVRA,26429099999,26422599999,26425099999,F2918"
"Riga,Latvia",2020-09-12,20,9,14.3,20,7.3,14.1,9.5,75.3,0,0,0,,0,0,43.2,25.9,192.8,1017.1,5.7,10,121.6,10.3,4,,2020-09-12T06:48:45,2020-09-12T19:49:23,0.83,Clear,Clear conditions throughout the day.,clear-day,"EVRA,26429099999,26422599999,26425099999,F2918"
"Riga,Latvia",2020-09-13,17.1,13,15.5,17.1,13,15.5,9.3,67.6,0,0,0,,0,0,46.8,20.5,231.2,1016.3,32.6,10,99.9,8.6,5,,2020-09-13T06:50:47,2020-09-13T19:46:39,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26429099999,26422599999,26425099999,F2918"
"Riga,Latvia",2020-09-14,19,14,16.7,19,14,16.7,14.2,85.5,0,0,0,,0,0,35.3,16.6,236.8,1018.6,84,9.5,54.7,4.8,3,,2020-09-14T06:52:49,2020-09-14T19:43:55,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26429099999,26422599999,26425099999,F2918"
"Riga,Latvia",2020-09-15,23,14,17.8,23,14,17.8,14.9,84.3,0,0,0,,0,0,,11.2,244.1,,61.2,9.8,94.6,8.2,4,,2020-09-15T06:54:51,2020-09-15T19:41:10,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26422599999,F2918"
"Riga,Latvia",2020-09-16,27,12,18.9,27.5,12,18.9,15.1,81.6,0,0,0,,0,0,,22.3,198.9,,7.9,9.3,124.7,10.9,5,,2020-09-16T06:56:53,2020-09-16T19:38:26,0.96,Clear,Clear conditions throughout the day.,clear-day,"EVRA,26422599999,F2918"
"Riga,Latvia",2020-09-17,16,11,12.2,16,11,12.2,8.8,80.2,0,0,0,,0,0,64.8,35.3,325.6,,84.9,9.7,58.8,5.1,2,,2020-09-17T06:58:55,2020-09-17T19:35:41,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26422599999,F2918"
"Riga,Latvia",2020-09-18,16,11,12.9,16,11,12.9,6.3,64.2,0,0,0,,0,0,59.4,37.1,328.1,,52.3,10,128.9,10.9,5,,2020-09-18T07:00:57,2020-09-18T19:32:57,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26422599999,F2918"
"Riga,Latvia",2020-09-19,16,6,11.4,16,4.5,11.2,8.3,82.3,0,0,0,,0,0,,22.3,323.8,,20.5,10,117.7,10.2,5,,2020-09-19T07:02:59,2020-09-19T19:30:12,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26422599999,F2918"
"Riga,Latvia",2020-09-20,17,4,10.6,17,2.8,10.3,6.7,79,0,0,0,,0,0,,14.8,213,,23.7,9.8,86,7.5,4,,2020-09-20T07:05:02,2020-09-20T19:27:28,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26422599999,F2918"
"Riga,Latvia",2020-09-21,17,8,13.7,17,7.4,13.6,10.7,82.4,0,0,0,,0,0,,14.8,214.2,,65.7,10,56.7,4.8,2,,2020-09-21T07:07:04,2020-09-21T19:24:43,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26422599999,F2918"
"Riga,Latvia",2020-09-22,22,9,14.7,22,7,14.6,8.9,72.4,0,0,0,,0,0,,18.4,207.9,,0,10,125.7,11.1,5,,2020-09-22T07:09:07,2020-09-22T19:21:59,0.17,Clear,Clear conditions throughout the day.,clear-day,"EVRA,26422599999,F2918"
"Riga,Latvia",2020-09-23,25,10,16.2,25,10,16.2,11.9,78,0,0,0,,0,0,,24.1,178,,0,10,112.1,9.8,4,,2020-09-23T07:11:10,2020-09-23T19:19:14,0.21,Clear,Clear conditions throughout the day.,clear-day,"EVRA,26422599999,F2918"
"Riga,Latvia",2020-09-24,23,12,17.2,23,12,17.2,12.8,77,0,0,0,,0,0,33.5,20.5,161.1,,2.1,10,111.6,9.7,4,,2020-09-24T07:13:12,2020-09-24T19:16:30,0.25,Clear,Clear conditions throughout the day.,clear-day,"EVRA,26422599999,F2918"
"Riga,Latvia",2020-09-25,23,14,18.1,23,14,18.1,13.2,73.6,0,0,0,,0,0,,16.6,140.9,,3.6,10,107.8,9.4,4,,2020-09-25T07:15:15,2020-09-25T19:13:46,0.27,Clear,Clear conditions throughout the day.,clear-day,"EVRA,26422599999,F2918"
"Riga,Latvia",2020-09-26,24,15,19.3,24,15,19.3,12.9,67.1,0,0,0,,0,0,,20.5,109.7,,0,10,101.5,8.7,4,,2020-09-26T07:17:19,2020-09-26T19:11:02,0.31,Clear,Clear conditions throughout the day.,clear-day,"EVRA,26422599999,F2918"
"Riga,Latvia",2020-09-27,23,15,18.8,23,15,18.8,11,61.4,0,0,0,,0,0,,20.5,92.4,,0,10,104.3,9.1,4,,2020-09-27T07:19:22,2020-09-27T19:08:18,0.34,Clear,Clear conditions throughout the day.,clear-day,"EVRA,26422599999,F2918"
"Riga,Latvia",2020-09-28,17,12,14.1,17,12,14.1,12.2,88.7,0,0,0,,0,0,,13,121.7,,72.8,7.9,19.3,1.6,1,,2020-09-28T07:21:26,2020-09-28T19:05:34,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26422599999,F2918"
"Riga,Latvia",2020-09-29,17,9,12.9,17,9,12.9,10.5,86.8,0,0,0,,0,0,,14.8,111.1,,26.5,9.6,75.4,6.7,3,,2020-09-29T07:23:30,2020-09-29T19:02:51,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26422599999,F2918"
"Riga,Latvia",2020-09-30,17,5,11.8,17,5,11.8,9.2,85.5,0,0,0,,0,0,,20.5,29.8,,0.8,7.6,81.8,7,3,,2020-09-30T07:25:34,2020-09-30T19:00:08,0.45,Clear,Clear conditions throughout the day.,clear-day,"EVRA,26422599999,F2918"
"Riga,Latvia",2020-10-01,18,9,12.9,18,7.6,12.8,8.4,75.8,0,0,0,,0,0,,16.6,88.4,,0,10,74.5,6.4,3,,2020-10-01T07:27:38,2020-10-01T18:57:25,0.48,Clear,Clear conditions throughout the day.,clear-day,"EVRA,26422599999,F2918"
"Riga,Latvia",2020-10-02,17,10,12.8,17,10,12.8,8,73.5,0,0,0,,0,0,,18.4,97,,2.4,10,75.2,6.5,3,,2020-10-02T07:29:43,2020-10-02T18:54:43,0.5,Clear,Clear conditions throughout the day.,clear-day,"EVRA,26422599999,F2918"
"Riga,Latvia",2020-10-03,16,12,13.9,16,12,13.9,10,77.1,0,0,0,,0,0,35.3,20.5,115.5,,63.7,10,56.5,4.9,3,,2020-10-03T07:31:47,2020-10-03T18:52:01,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26422599999,F2918"
"Riga,Latvia",2020-10-04,20,15,17.2,20,15,17.2,13.3,78,0,0,0,,0,0,40.7,29.5,131.1,,43.8,10,62.9,5.4,4,,2020-10-04T07:33:52,2020-10-04T18:49:19,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26422599999,F2918"
"Riga,Latvia",2020-10-05,20,11,16.2,20,11,16.2,13.6,85.3,0,0,0,,0,0,,25.9,149.2,,43.7,9.8,49.3,4.2,4,,2020-10-05T07:35:58,2020-10-05T18:46:38,0.62,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"EVRA,26422599999,F2918"
"Riga,Latvia",2020-10-06,17,13,15.5,17,13,15.5,11.2,76.1,0,0,0,,0,0,,31.7,161.6,,84.4,10,36,3.2,2,,2020-10-06T07:38:04,2020-10-06T18:43:57,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26422599999,F2918"
"Riga,Latvia",2020-10-07,19,10,14,19,10,14,9.9,77.8,0,0,0,,0,0,,20.5,151.6,,10.8,10,91.5,7.8,4,,2020-10-07T07:40:10,2020-10-07T18:41:17,0.68,Clear,Clear conditions throughout the day.,clear-day,"EVRA,26422599999,F2918"
"Riga,Latvia",2020-10-08,16,9,11.8,16,7.6,11.7,10.2,90.5,0,0,0,,0,0,,16.6,181.2,,40.6,8,53.8,4.7,3,,2020-10-08T07:42:16,2020-10-08T18:38:37,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26422599999,F2918"
"Riga,Latvia",2020-10-09,14,8,10.5,14,5.8,9.6,9.1,91.5,0,0,0,,0,0,,25.9,179.5,,56.5,9.5,33.1,2.6,2,,2020-10-09T07:44:23,2020-10-09T18:35:58,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26422599999,F2918"
"Riga,Latvia",2020-10-10,12,3,8.4,12,0.5,7.4,7.6,95.1,0,0,0,,0,0,,16.6,158.8,,45.2,7.3,53,4.5,3,,2020-10-10T07:46:30,2020-10-10T18:33:19,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26422599999,F2918"
"Riga,Latvia",2020-10-11,14,9,11.8,14,9,11.8,10,89.9,0,0,0,,0,0,,9.4,307.2,,41.8,9.3,23.1,1.9,2,,2020-10-11T07:48:37,2020-10-11T18:30:41,0.82,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"EVRA,26422599999,F2918"
"Riga,Latvia",2020-10-12,12,4,8.5,12,2.8,8.2,6.8,89.4,0,0,0,,0,0,,13,203,,2.2,8.5,54.6,4.6,3,,2020-10-12T07:50:45,2020-10-12T18:28:04,0.85,Clear,Clear conditions throughout the day.,clear-day,"EVRA,26422599999,F2918"
"Riga,Latvia",2020-10-13,12,4,7.9,12,3.7,7.5,6.3,90.7,0,0,0,,0,0,,11.2,291.5,,21,9,61,5.3,3,,2020-10-13T07:52:53,2020-10-13T18:25:27,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26422599999,F2918"
"Riga,Latvia",2020-10-14,9,7,8,6.1,3.2,4.7,6.2,88.6,0,0,0,,0,0,,31.7,34.9,,51.6,9.7,22.2,1.9,1,,2020-10-14T07:55:01,2020-10-14T18:22:51,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26422599999,F2918"
"Riga,Latvia",2020-10-15,8,5,7.1,7,3.8,4.8,6.4,95.4,0,0,0,,0,0,,20.5,28.9,,94.5,8.4,16.4,1.5,1,,2020-10-15T07:57:10,2020-10-15T18:20:16,0.95,Overcast,Cloudy skies throughout the day.,cloudy,"EVRA,26422599999,F2918"
"Riga,Latvia",2020-10-16,9,3,5.6,6.8,1.3,4.1,2.2,79.9,0,0,0,,0,0,,16.6,31.6,,80.3,9.7,48.6,4.2,3,,2020-10-16T07:59:19,2020-10-16T18:17:41,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26422599999,F2918"
"Riga,Latvia",2020-10-17,7,-1,4,7,-2.9,3,-0.7,72.7,0,0,0,,0,0,,13,143.2,,87.3,10,45.1,3.8,2,,2020-10-17T08:01:29,2020-10-17T18:15:08,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26422599999,F2918"
"Riga,Latvia",2020-10-18,8,-1,4.1,6.1,-3.7,1.5,2,86.9,0,0,0,,0,0,,22.3,213.3,,53.1,10,22.3,2,1,,2020-10-18T08:03:39,2020-10-18T18:12:35,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26422599999,F2918"
"Riga,Latvia",2020-10-19,8,2,4.5,5.8,-1.9,1.7,0.5,76.6,0,0,0,,0,0,40.7,18.4,246.5,,41.4,10,41.2,3.6,2,,2020-10-19T08:05:49,2020-10-19T18:10:03,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26422599999,F2918"
"Riga,Latvia",2020-10-20,9,3,5.4,9,1,3.7,2,79.5,0,0,0,,0,0,,13,236.2,,23.4,10,36.3,3,2,,2020-10-20T08:07:59,2020-10-20T18:07:32,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26422599999,F2918"
"Riga,Latvia",2020-10-21,10,6,7.8,10,3.1,6.2,6.2,89.6,0,0,0,,0,0,,18.4,168.2,,79.9,10,20.3,1.8,1,,2020-10-21T08:10:10,2020-10-21T18:05:02,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26422599999,F2918"
"Riga,Latvia",2020-10-22,14,9,11.6,14,6.3,11.4,10,90.6,0,0,0,,0,0,,25.9,198.7,,94.9,9.3,13.5,1,1,,2020-10-22T08:12:21,2020-10-22T18:02:33,0.19,Overcast,Cloudy skies throughout the day.,cloudy,"EVRA,26422599999,F2918"
"Riga,Latvia",2020-10-23,13,10,11.8,13,10,11.8,9.5,86.1,0,0,0,,0,0,42.5,18.4,220.5,,73.1,9.8,26.8,2.3,1,,2020-10-23T08:14:33,2020-10-23T18:00:05,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26422599999,F2918"
"Riga,Latvia",2020-10-24,13,6,9.6,13,4.5,9.4,7.7,88.6,0,0,0,,0,0,,14.8,208.7,,65.3,9.9,40.7,3.5,2,,2020-10-24T08:16:45,2020-10-24T17:57:39,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26422599999,F2918"
"Riga,Latvia",2020-10-25,11,7,8.9,11,5.2,8.1,8.3,95.9,0,0,0,,0,0,,18.4,182.4,,31.7,7.7,23,2.1,1,,2020-10-25T07:18:57,2020-10-25T16:55:13,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26422599999,F2918"
"Riga,Latvia",2020-10-26,12,9,10.3,12,5.6,9.4,9,91.8,0,0,0,,0,0,,27.7,162.4,,91.2,9.5,14.8,1.4,1,,2020-10-26T07:21:09,2020-10-26T16:52:49,0.32,Overcast,Cloudy skies throughout the day.,cloudy,"EVRA,26422599999,F2918"
"Riga,Latvia",2020-10-27,14,12,12.8,14,12,12.8,11,88.7,0,0,0,,0,0,,24.1,171.6,,92.4,9.7,8.6,0.8,1,,2020-10-27T07:23:22,2020-10-27T16:50:26,0.36,Overcast,Cloudy skies throughout the day.,cloudy,"EVRA,26422599999,F2918"
"Riga,Latvia",2020-10-28,11.1,7,8.4,11.1,4.3,6.7,7.3,93.3,0,0,0,,0,0,,22.3,176.9,,46,9.9,41.2,3.5,2,,2020-10-28T07:25:35,2020-10-28T16:48:04,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26422599999,F2918"
"Riga,Latvia",2020-10-29,11,8,9.4,11,5.3,8.6,9,97.3,0,0,0,,0,0,,16.6,177.6,,92.8,7.3,11.1,0.8,1,,2020-10-29T07:27:48,2020-10-29T16:45:44,0.43,Overcast,Cloudy skies throughout the day.,cloudy,"EVRA,26422599999,F2918"
"Riga,Latvia",2020-10-30,9,7,8.3,9,4.9,7.5,7.7,96.2,0,0,0,,0,0,,13,178.5,,91,7.4,14.4,1.3,1,,2020-10-30T07:30:01,2020-10-30T16:43:25,0.46,Overcast,Cloudy skies throughout the day.,cloudy,"EVRA,26422599999,F2918"
"Riga,Latvia",2020-10-31,9,6,7.7,9,6,7.4,6.8,94.6,0,0,0,,0,0,,9.4,92.5,,91.1,8.1,24.5,2.1,1,,2020-10-31T07:32:14,2020-10-31T16:41:07,0.5,Overcast,Cloudy skies throughout the day.,cloudy,"EVRA,26422599999,F2918"
"Riga,Latvia",2020-11-01,9,7,8,7.6,5.3,6.7,6.6,90.8,0,0,0,,0,0,,16.6,148.5,,100,10,10,0.8,1,,2020-11-01T07:34:28,2020-11-01T16:38:51,0.53,Overcast,Cloudy skies throughout the day.,cloudy,"EVRA,26422599999,F2918"
"Riga,Latvia",2020-11-02,9,6,7.8,5.9,1.9,4.5,5,82.9,0,0,0,,0,0,,29.5,160.6,,82.9,9.6,29.3,2.5,2,,2020-11-02T07:36:41,2020-11-02T16:36:37,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26422599999,F2918"
"Riga,Latvia",2020-11-03,15,6,10.7,15,4,10,8.8,89,0,0,0,,0,0,,25.9,192.6,,65.9,8.6,26.6,2.4,2,,2020-11-03T07:38:55,2020-11-03T16:34:24,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26422599999,F2918"
"Riga,Latvia",2020-11-04,10,5,7.6,10,2.5,5.6,6.3,91.9,0,0,0,,0,0,,18.4,195.7,,48.7,9.2,17.2,1.5,1,,2020-11-04T07:41:08,2020-11-04T16:32:13,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26422599999,F2918"
"Riga,Latvia",2020-11-05,11,5,8.2,11,2.5,6.7,6,86.4,0,0,0,,0,0,46.4,20.5,223.2,,69.5,9.9,19.4,1.7,1,,2020-11-05T07:43:22,2020-11-05T16:30:04,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26422599999,F2918"
"Riga,Latvia",2020-11-06,14,7,10.3,14,5.6,10.1,8.1,86.7,0,0,0,,0,0,,9.4,249.3,1017,24.5,10,36.8,3,2,,2020-11-06T07:45:35,2020-11-06T16:27:57,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26422599999,F2918"
"Riga,Latvia",2020-11-07,12,7,9.9,12,5.2,9.4,8.7,92.4,0,0,0,,0,0,,18.4,232.4,1024,77.1,8.6,9,0.7,0,,2020-11-07T07:47:48,2020-11-07T16:25:51,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26422599999,F2918"
"Riga,Latvia",2020-11-08,11,3,8.3,11,3,7.3,5.6,84.1,0,0,0,,0,0,,18.4,290.1,,73.5,9.8,21.8,1.8,1,,2020-11-08T07:50:01,2020-11-08T16:23:47,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26422599999,F2918"
"Riga,Latvia",2020-11-09,9,-2,4.3,8,-4.9,3,2.5,88.5,0,0,0,,0,0,,13,218.4,,56.9,10,23.3,2,1,,2020-11-09T07:52:14,2020-11-09T16:21:46,0.8,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"EVRA,26422599999,F2918"
"Riga,Latvia",2020-11-10,9,-1,6,9,-1,5.8,4.5,90.6,0,0,0,,0,0,,7.6,278.4,1033,77.9,9.3,22.5,2,1,,2020-11-10T07:54:26,2020-11-10T16:19:46,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26422599999,F2918"
"Riga,Latvia",2020-11-11,8,-1,3.5,7.4,-1,2.3,1.6,88.4,0,0,0,,0,0,,13,177,1033.2,79.7,7.9,28.9,2.4,2,,2020-11-11T07:56:38,2020-11-11T16:17:49,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26422599999,F2918"
"Riga,Latvia",2020-11-12,6.1,4,5.1,4.1,1.3,2.8,2.2,81.7,0,0,0,,0,0,,13,145.6,1027.9,100,10,9.3,0.7,1,,2020-11-12T07:58:49,2020-11-12T16:15:54,0.9,Overcast,Cloudy skies throughout the day.,cloudy,"EVRA,26422599999,F2918"
"Riga,Latvia",2020-11-13,4,3.2,4,1.6,0.6,1,2.3,89.2,0,0,0,,0,0,,15.1,141.5,1024.3,100,10,6.6,0.5,0,,2020-11-13T08:01:00,2020-11-13T16:14:01,0.94,Overcast,Cloudy skies throughout the day.,cloudy,"EVRA,26422599999,F2918"
"Riga,Latvia",2020-11-14,4,3,3.6,1.6,-0.4,0.8,2,89.7,0,0,0,,0,0,,13.7,145,1021.4,99.9,9.7,5.9,0.5,0,,2020-11-14T08:03:10,2020-11-14T16:12:10,0.97,Overcast,Cloudy skies throughout the day.,cloudy,"EVRA,26422599999,F2918"
"Riga,Latvia",2020-11-15,5,3,4,2.4,-0.4,0.9,2.4,89.2,0,0,0,,0,0,,19.7,143.2,1020.5,97.5,10,11.6,1,1,,2020-11-15T08:05:20,2020-11-15T16:10:22,0,Overcast,Cloudy skies throughout the day.,cloudy,"EVRA,26422599999,F2918"
"Riga,Latvia",2020-11-16,6,4,5,2.1,-0.7,0.7,3.2,88.4,0.3,100,8.33,rain,0,0,,26.3,155.8,1017.4,100,10,8.1,0.6,0,,2020-11-16T08:07:29,2020-11-16T16:08:37,0.04,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"EVRA,26422599999,F2918"
